"CpG.site","Coefficient","Panel","Training.cohort","Short_name","Name","SeqId","UniProt","Predictor","chr","pos","UCSC_RefGene_Name","GencodeCompV12_NAME"
"cg18686206",-0.011513533927388,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",36985063,"","RP11-896J10.3"
"cg13535718",-0.000171831486560048,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr9",136679985,"VAV2",""
"cg02099390",0.00596225673022874,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr3",31959312,"OSBPL10","OSBPL10"
"cg23814743",-0.0322392405127041,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr3",49466685,"NICN1","NICN1"
"cg27041049",-0.0200772874847311,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",31345003,"COCH","COCH"
"cg11643285",-0.0347452296692428,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr3",16411667,"RFTN1","RFTN1"
"cg00513208",-0.0283146772613825,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr10",12085641,"UPF2","UPF2"
"cg25671977",-0.00349858641598884,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr8",40755559,"ZMAT4","ZMAT4"
"cg00607196",0.00386967188693581,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",58619480,"C14orf37","C14orf37"
"cg20528338",0.0138360944309356,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr18",21976748,"OSBPL1A","OSBPL1A"
"cg26962778",-0.00234037341686963,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr5",140740437,"PCDHGA4, PCDHGA2, PCDHGB2, PCDHGA1, PCDHGB1, PCDHGA3","PCDHGB2"
"cg09469355",-0.0379124886789802,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr1",2161886,"SKI",""
"cg27286011",0.0282715688453743,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",105167574,"INF2","INF2"
"cg15801007",-0.0105448071787125,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",131383376,"EPB41L2","EPB41L2"
"cg03013070",0.04167689513295,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr10",95965579,"PLCE1",""
"cg24204406",0.0242605755927972,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr2",86156243,"",""
"cg10041232",0.0226360740132684,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",31700237,"CLIC1",""
"cg04085789",-0.00567014442662203,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr22",19157387,"",""
"cg02162339",0.00281536577222467,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr2",242648711,"ING5","ING5"
"cg15963913",0.0147443032239787,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",104196003,"ZFYVE21","ZFYVE21"
"cg16411857",0.0065381174485909,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr16",57023191,"NLRC5","NLRC5"
"cg04064963",0.00573784966712521,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",158243386,"SNX9","SNX9"
"cg00032756",-0.00192766588709172,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr12",45268999,"NELL2","NELL2"
"cg03043157",0.00254358554623126,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",97010903,"FHL5","FHL5"
"cg25189904",-0.00462485352408605,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr1",68299493,"GNG12","GNG12, RP11-518D3.1"
"cg15729137",-0.0132069508144407,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr19",36024282,"GAPDHS","GAPDHS"
"cg17843887",0.00228534821660889,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr1",2542359,"MMEL1","MMEL1"
"cg16973406",0.00316061012590176,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr22",43265991,"","PACSIN2"
"cg26236972",0.00910101049980242,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr2",237921310,"",""
"cg21195277",0.00215644757282687,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",32339208,"C6orf10",""
"cg01447660",0.00665600925894477,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr2",69152678,"",""
"cg11276500",0.000467798164652876,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr6",1909853,"GMDS","GMDS"
"cg17372101",0.0130013468062426,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr7",147500722,"CNTNAP2",""
"cg11508718",-0.00389818407778298,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr14",55031827,"",""
"cg11436260",-0.00254026675902535,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr17",37355982,"RPL19","RPL19"
"cg08388746",-0.000382597654446718,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr1",54518349,"TMEM59, C1orf83","TCEANC2, TMEM59"
"cg04600027",-0.00354615268896481,"SomaScan","KORA","BMP-1","Bone morphogenetic protein 1","3348-49","P13497","BMP-1","chr15",89922602,"LOC254559","CTD-2335A18.1"
"cg20200605",0.00198165499434792,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",116706864,"APOA1","AP006216.12"
"cg21824343",-0.00381909603296243,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",1633714,"WDR81","WDR81, RP11-961A15.1"
"cg21665078",0.0098148408878466,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",183852786,"EIF2B5","EIF2B5"
"cg17738133",0.00302029108578837,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",2907059,"CDKN1C","CDKN1C"
"cg06181703",0.00729631636667849,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",1028878,"C1orf159","C1orf159"
"cg22654940",0.00270129529068676,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",54856752,"SPTBN1",""
"cg22851092",0.00168331320616467,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr12",132537448,"EP400",""
"cg07931962",0.000199640244705348,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr19",9846267,"",""
"cg17581065",-0.00201235748337853,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",8642478,"CCDC42",""
"cg14205576",0.00322662031776063,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",178482026,"C1orf49","C1orf49"
"cg10296799",-0.0105356204919629,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",195589996,"",""
"cg19206667",0.00296017671024389,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",179065847,"MFN1","MFN1"
"cg01460805",0.0129529256968361,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",22549804,"EGR3","EGR3, RP11-459E5.1"
"cg06087349",-0.000661097515062772,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",214154085,"","PROX1-AS1"
"cg16704797",-0.0128563999260344,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",23838416,"KLHL29","KLHL29"
"cg03562592",-0.00590947600141967,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",42294806,"SLC20A2",""
"cg10021786",-0.00769259030739024,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",46964129,"GPT2","GPT2"
"cg06368293",0.0133625410565318,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr19",3207977,"NCLN","NCLN"
"cg07038191",-0.00679843713872086,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",29801882,"KIF22","KIF22"
"cg26705764",-0.00113452618034183,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",43248039,"TTBK1",""
"cg17081408",0.00154997257390166,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",7778321,"CAMTA1","CAMTA1"
"cg08888278",0.00215302830292938,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr19",13953225,"",""
"cg06459916",0.00568978901660295,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",88355002,"KRCC1","KRCC1"
"cg08063051",-0.0164502532765991,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1428706,"UNKL","UNKL"
"cg23890774",-0.00532086082007376,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr19",36618841,"",""
"cg09075268",7.22283976058337e-05,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1270372,"CACNA1H",""
"cg10473367",0.0305075975019353,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1309550,"",""
"cg10516012",-0.187119099085831,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1306346,"TPSD1","RP11-616M22.5, TPSD1"
"cg03733578",0.0140492990991204,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",18809059,"KLHDC7A","KLHDC7A"
"cg07370221",-0.0151676449172724,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr12",132904796,"GALNT9","GALNT9"
"cg03856470",0.128435031631266,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1309414,"",""
"cg10130811",-0.00374474570756785,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",66277720,"BBS1","BBS1"
"cg01640660",0.121666169062082,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1297351,"",""
"cg04007987",-0.00532233878047589,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",72241818,"TTYH2","TTYH2"
"cg11575738",0.0033815468591651,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",172950171,"DLX1","DLX1"
"cg15885788",0.0028149282919172,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",60005843,"INTS2","INTS2"
"cg06487334",0.00472628654655296,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",155759026,"NOX3",""
"cg13321688",-0.00359702572467919,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",125120406,"",""
"cg16985708",-0.00527799149030855,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr7",73247674,"",""
"cg17629148",-0.00336768258982953,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",47113596,"IGF2BP1","U6, IGF2BP1"
"cg26344818",-0.000681497772339833,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",74009438,"","C8orf84"
"cg01101782",0.00765121213921847,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",202778711,"KDM5B","KDM5B, KDM5B-AS1"
"cg13655586",0.0276429603453338,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr7",111202389,"IMMP2L","IMMP2L"
"cg18550847",-0.0153166962047177,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr14",100610570,"EVL","EVL"
"cg16746221",-0.00672172237232936,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr14",20666088,"OR11G2","OR11G2"
"cg04172771",-0.0167570713733651,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",50892702,"SNTG1","SNTG1"
"cg25363091",0.015847403734027,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",1546867,"",""
"cg23922804",-0.0065589803654072,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr12",52436085,"","NR4A1"
"cg07412758",-0.00668840990234685,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",31710985,"MSH5","MSH5"
"cg06541416",-0.0240591819252874,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr7",6197514,"USP42","USP42"
"cg11305134",0.0101635733088573,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",65950683,"MAGI1","MAGI1"
"cg20120371",0.0082269236115266,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",41956344,"MPP2",""
"cg03319082",0.0609883269292267,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1295309,"",""
"cg10117369",0.00118873666833132,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",203734256,"LAX1","LAX1"
"cg14594481",-0.0116540325892396,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr12",6863015,"MLF2","MLF2"
"cg01192875",-0.00117182378644497,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr15",65578195,"PARP16","SNORA24, PARP16"
"cg05834895",-0.0203453432572725,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",69172203,"LMOD3","LMOD3"
"cg24550560",0.00806211457303109,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",38248449,"",""
"cg00375829",0.000132227306687379,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr21",30257342,"N6AMT1",""
"cg05076755",-0.000928839344613671,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",76381148,"LRRC32","LRRC32"
"cg19377607",0.000932969622057251,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr10",72138124,"LRRC20","LRRC20"
"cg08214927",-0.0176490232678331,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr14",91765824,"CCDC88C",""
"cg16232071",-0.00677975641474966,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",10907718,"XKR6",""
"cg11198676",-0.00579550063184145,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr10",118956011,"KCNK18","KCNK18"
"cg06672250",-0.00265507231066422,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",21914593,"EPB49","EPB49"
"cg18047920",-0.00476641705919112,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",144656997,"NAPRT1","RP11-661A12.9, NAPRT1"
"cg07835270",-0.00340200885431048,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",56676694,"MT1DP","MT1DP"
"cg03371384",-0.00228748742797285,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",69260271,"","AP000439.2"
"cg14854718",0.0149621906645969,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",11323027,"MTOR","MTOR"
"cg22688471",-0.0149964057800248,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr15",79788143,"",""
"cg16331565",-0.0141668236218412,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",142441588,"PTP4A3","PTP4A3"
"cg00506629",0.000549038584501942,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr3",145878177,"PLOD2","PLOD2"
"cg09140593",0.00206012535654928,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",47360071,"MYBPC3","MYBPC3"
"cg02453013",0.0685890724333052,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1297491,"",""
"cg08080195",0.00170371826790782,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",37875836,"CDC42EP3","CDC42EP3"
"cg27107150",-0.0650072897572005,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",1272275,"TPSG1",""
"cg11772020",-0.0154816274514688,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",43806470,"",""
"cg20024687",-0.000249666179064323,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",144417679,"TOP1MT","TOP1MT"
"cg14990082",-0.0018434307664318,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",126304272,"","RP11-73O6.4"
"cg09085932",-0.00966769025525001,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr10",121172083,"GRK5",""
"cg03287432",-0.00335646771553084,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr10",135060512,"","RP13-49I15.5"
"cg03667317",-0.00072359776863276,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",145700239,"FOXH1",""
"cg16556397",-0.0147189742239452,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr16",31228515,"TRIM72, PYDC1","PYDC1"
"cg12840261",-0.00336584122098162,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",230204191,"GALNT2","GALNT2"
"cg16169675",-0.00328106093104309,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr13",113594722,"","MCF2L"
"cg15438506",-0.00239705792914531,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",97655388,"",""
"cg26987057",-0.00248427462000285,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr13",114322738,"GRK1",""
"cg23902550",-0.000460030852340441,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr8",144681106,"EEF1D, TIGD5","EEF1D, TIGD5"
"cg12402318",-0.0122294111446778,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr15",52135487,"TMOD3","TMOD3"
"cg26703534",-0.0388795528723491,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr5",377358,"AHRR","AHRR"
"cg15722977",-0.00421769375433093,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr1",159171213,"CADM3","CADM3, CTA-134P22.2"
"cg00232453",-0.000371988684645575,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",31864574,"EHMT2","EHMT2, C2"
"cg11150191",-0.00263422423579332,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr14",94391285,"FAM181A, C14orf86","FAM181A-AS1, FAM181A"
"cg05825855",0.00193279627082752,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr13",75770262,"",""
"cg02976109",-0.000388184772842765,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr12",124119053,"GTF2H3, EIF2B1","EIF2B1, GTF2H3"
"cg02763803",0.00054914038077874,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr2",82756759,"","AC010105.1"
"cg02512860",-0.00842400705970699,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr7",100880751,"CLDN15","CLDN15"
"cg03650550",-0.00020718516093451,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr4",83675797,"MIR575, SCD5","MIR575"
"cg16991589",0.00729571401879978,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr13",25670047,"PABPC3","PABPC3"
"cg07379000",0.00263747509701564,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",76183357,"AFMID, TK1","AFMID, TK1"
"cg26832832",0.00827919124613823,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr19",57898729,"",""
"cg27122888",-0.0126759519949913,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr11",64379586,"NRXN2","NRXN2"
"cg05100666",0.00327575069790484,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr5",880771,"BRD9","BRD9"
"cg20633370",-0.008537297487536,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr17",847577,"NXN","NXN"
"cg21309351",-0.00359659927633198,"SomaScan","KORA","Tryptase beta-2","Tryptase beta-2","3403-1","P20231","TPSB2","chr6",138540608,"KIAA1244, PBOV1","PBOV1"
